fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
9005-0,BTG PACTUAL GLOBAL DESARROLLADO,A,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9005-0A,1339.5196,1378.743,1385.6105,1369.9324,1396.0344,1397.0458,1475.9154,1428.0205,1356.7897,1453.1436,1505.7739,1471.5064,1348.3529,1312.9641,1330.0754,1313.7104,1386.6857,1294.1874,1345.8138,1393.3041,1345.6853,1308.5171,1378.5991,1389.9203,1359.6013,1404.8333,1441.4659,1472.6866,1510.8183,1492.2062,1488.7382,1430.3222,1477.351,1511.2387,1548.5708,1495.4632,1521.0915,1437.9614,1417.0231,1451.5038,1499.728,1522.2265,1528.3473,1645.0037,1589.9036,1517.0454,1480.5035,1404.9336,1433.1041,1459.2052,1522.3878,1574.0885,1558.4649,1561.8917,1628.9603,1633.6463,1665.1031,1712.6691,1936.703,1830.1358,1944.9995,1834.6979,1660.9002,1790.6862,1781.9494,1858.7892,1814.5712,1970.5243,1937.0272,1849.6581,2018.7735,1930.3578,1984.2229
9005-0,BTG PACTUAL GLOBAL DESARROLLADO,B,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9005-0B,1351.76,1391.9769,1399.6173,1384.4579,1411.5496,1413.263,1493.8032,1446.0582,1374.6003,1472.9634,1527.0583,1493.0611,1368.7934,1333.4969,1351.5569,1335.5787,1410.4793,1317.0361,1370.2641,1419.3325,1371.4928,1334.2839,1406.4318,1418.6961,1388.4512,1435.2978,1473.4694,1506.1198,1545.8982,1527.601,1524.8212,1465.73,1514.6642,1550.1907,1589.2617,1535.5343,1562.6389,1477.9127,1457.1291,1493.3157,1543.7089,1567.6338,1574.733,1695.7868,1639.7874,1565.4341,1528.4745,1451.1889,1481.0351,1508.6977,1574.8187,1629.0963,1613.742,1618.0813,1688.4161,1694.1292,1727.5958,1777.8451,2011.3879,1901.6719,2022.0443,1908.273,1728.3766,1864.3446,1856.1838,1937.1693,1892.0405,2055.6876,2021.7286,1931.5124,2109.1404,2017.7836,2075.1368
9005-0,BTG PACTUAL GLOBAL DESARROLLADO,B-APV,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9005-0B-APV,1376.1598,1418.3752,1427.5786,1413.4751,1442.5678,1445.7083,1529.617,1482.1996,1410.3111,1512.7322,1569.7965,1536.3738,1409.8977,1374.815,1394.8163,1379.6493,1458.4664,1363.1505,1419.6484,1471.9435,1423.6951,1386.4438,1462.8147,1477.0338,1446.9825,1497.1473,1538.4918,1574.0958,1617.2759,1599.6716,1598.348,1537.9352,1590.8091,1629.7408,1672.4244,1617.4921,1647.6798,1559.7423,1539.3369,1579.0831,1633.9934,1660.9136,1670.0942,1800.2669,1742.4925,1665.1357,1627.3862,1546.6353,1580.0139,1610.9705,1683.2459,1742.9355,1728.2248,1734.5397,1811.7358,1819.6735,1857.4057,1913.331,2166.7547,2050.6008,2182.5619,2061.6698,1869.1637,2018.1416,2011.3001,2101.0679,2054.1558,2234.0381,2199.2413,2103.1874,2298.8069,2201.4156,2266.2393
9005-0,BTG PACTUAL GLOBAL DESARROLLADO,C,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9005-0C,1315.3673,1352.6476,1358.0118,1341.3334,1365.5093,1365.1622,1440.775,1392.612,1321.8538,1414.2963,1464.0868,1429.3228,1308.38,1272.8395,1288.1288,1271.0393,1340.2925,1249.6691,1298.2098,1342.6663,1295.5137,1258.4619,1324.5703,1334.102,1303.6826,1345.8247,1379.5231,1408.0243,1443.0224,1423.852,1419.1077,1362.0465,1405.4553,1436.2409,1470.2812,1418.4239,1441.2746,1361.2633,1340.0865,1371.3529,1415.4825,1435.3125,1439.6276,1547.9462,1494.6342,1424.7005,1389.0236,1316.791,1341.837,1365.0289,1422.6949,1469.5717,1453.5155,1455.2873,1516.2448,1519.0704,1546.8074,1589.387,1795.5368,1695.0233,1799.5921,1695.9369,1533.7369,1651.9739,1642.2577,1711.4032,1669.0083,1810.6253,1778.111,1696.1991,1849.4784,1766.6957,1814.1596
9005-0,BTG PACTUAL GLOBAL DESARROLLADO,I,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9005-0I,1216.5266,1254.7805,1263.9655,1252.4783,1279.313,1283.1649,1359.0356,1318.2603,1255.5713,1348.1394,1400.3871,1371.9806,1260.3287,1230.147,1249.3233,1236.965,1308.9716,1224.6401,1276.7048,1325.0919,1282.9289,1250.6417,1320.8416,1335.0484,1309.2307,1355.8779,1394.7539,1428.4519,1469.1461,1454.6,1454.8908,1401.3398,1450.96,1487.9975,1528.4883,1479.804,1508.972,1429.7639,1412.5098,1450.423,1502.4026,1528.6751,1538.705,1660.3422,1608.6571,1538.8227,1505.4331,1432.2052,1464.6187,1494.701,1563.3661,1620.4158,1608.3915,1615.8748,1689.5252,1698.6721,1735.6204,1789.7177,2028.7854,1922.002,2047.7854,1936.2141,1757.2223,1899.1614,1894.6641,1981.1897,1938.9401,2110.895,2080.0782,1991.2682,2178.6377,2088.4771,2152.186
9005-0,BTG PACTUAL GLOBAL DESARROLLADO,I-APV,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9005-0I-APV,1401.6386,1445.966,1456.8324,1443.8635,1475.0844,1479.7954,1567.5451,1520.7591,1448.6661,1555.7212,1616.266,1583.7362,1455.0855,1420.4534,1442.8287,1428.7783,1512.1942,1414.9904,1475.3855,1531.549,1483.048,1445.9572,1527.3581,1544.0345,1514.4198,1568.6064,1613.8422,1653.0914,1700.4595,1683.8867,1684.4955,1622.755,1680.4776,1723.6519,1770.8317,1714.7045,1748.7852,1657.2307,1637.496,1681.7108,1742.2604,1773.0036,1784.9243,1926.3363,1866.6625,1785.9159,1747.438,1662.7062,1700.611,1735.7938,1815.8273,1882.3835,1868.7165,1877.7041,1963.6056,1974.5551,2017.8193,2081.0482,2359.3997,2235.575,2382.2634,2252.8074,2044.8775,2210.3958,2205.5164,2306.5976,2257.7718,2458.3986,2422.8861,2319.8137,2538.4933,2433.8323,2508.481
9024-7,BTG PACTUAL GLOBAL EMERGENTE,A,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9024-7A,1164.1963,1163.8826,1159.5617,1202.8071,1174.9692,1169.1008,1144.6108,1074.0403,1047.4818,1101.6536,1103.0796,1072.7338,1004.875,977.1193,1027.8189,1011.0393,1037.5218,1017.1005,1052.5866,1100.772,1085.401,1060.2317,1043.5639,1019.2069,1041.2958,1066.5745,1130.965,1154.1374,1190.3497,1185.1733,1216.2628,1201.35,1210.8707,1244.2908,1264.4685,1234.3864,1290.2818,1233.2895,1214.0046,1217.0982,1225.6331,1198.1993,1205.3863,1234.5387,1188.72,1131.4348,1135.4494,1128.6049,1157.9247,1168.5835,1221.0275,1249.9666,1202.5137,1227.7033,1259.6204,1221.7629,1253.7687,1309.9822,1445.9828,1421.1352,1456.6429,1404.1514,1195.3768,1277.1899,1229.6283,1343.6842,1348.6334,1430.2914,1406.9957,1417.1155,1532.0507,1491.0158,1617.8899
9024-7,BTG PACTUAL GLOBAL EMERGENTE,B,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9024-7B,1173.4926,1173.7122,1169.9462,1214.1732,1186.6726,1181.3236,1157.1618,1086.3666,1060.0213,1115.4053,1117.3957,1087.2056,1018.9456,991.268,1043.2259,1026.6936,1054.1163,1033.8727,1070.4828,1120.0523,1104.9499,1079.8718,1063.4145,1039.1153,1062.1741,1088.4575,1154.7526,1178.9884,1216.595,1211.8973,1244.317,1229.6813,1240.0326,1274.9018,1296.2093,1266.0121,1324.0083,1266.104,1246.9363,1250.7254,1260.133,1232.5292,1240.549,1271.1941,1224.6135,1166.1881,1170.8989,1164.429,1195.2839,1206.8374,1261.635,1292.1682,1243.7415,1270.4158,1304.1022,1265.5472,1299.3352,1358.2783,1500.0267,1474.9955,1512.6111,1458.7903,1242.5182,1328.2054,1279.3886,1398.7423,1404.6017,1490.3996,1466.84,1478.1346,1598.7984,1556.76,1690.082
9024-7,BTG PACTUAL GLOBAL EMERGENTE,B-APV,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9024-7B-APV,1191.9989,1193.2922,1190.6457,1236.8438,1210.0311,1205.7358,1182.2493,1111.0229,1085.1236,1142.9541,1146.0953,1116.2386,1047.1925,1019.6933,1074.2069,1058.2002,1087.5429,1067.6806,1106.5848,1158.9736,1144.4444,1119.5791,1103.5738,1079.4291,1104.4777,1132.8229,1203.0153,1229.4461,1269.9236,1266.2373,1301.403,1287.3747,1299.4609,1337.3292,1360.9885,1330.6037,1392.9427,1333.2196,1314.3412,1319.6034,1330.8506,1302.9501,1312.7317,1346.4975,1298.4055,1237.6888,1243.8838,1238.2407,1272.315,1285.7664,1345.4849,1379.3735,1328.9983,1358.8073,1396.224,1356.2928,1393.8434,1458.5224,1612.2818,1586.9539,1629.0384,1572.5323,1340.7255,1434.5605,1383.2053,1513.6949,1521.5432,1616.0849,1592.0648,1605.9143,1738.6757,1694.638,1841.5973
9024-7,BTG PACTUAL GLOBAL EMERGENTE,C,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9024-7C,1145.8188,1144.4645,1139.0637,1180.3891,1151.9053,1145.0315,1119.9131,1049.8042,1022.8436,1074.6542,1074.9933,1044.3638,977.3156,949.4287,997.6849,980.4368,1005.1011,984.3547,1017.6687,1063.1863,1047.3178,1022.0023,1004.9532,980.5043,1000.7408,1024.0997,1084.8311,1105.9757,1139.5245,1133.4598,1162.0179,1146.6107,1154.5674,1185.235,1203.277,1173.4644,1225.3617,1170.168,1150.7065,1152.5107,1159.42,1132.3595,1138.0007,1164.3458,1120.0357,1064.9837,1067.7174,1060.2089,1086.6528,1095.6547,1143.669,1169.6299,1124.0902,1146.5148,1175.1326,1138.6627,1167.3492,1218.4558,1343.6394,1319.2162,1350.815,1300.9095,1106.3696,1180.9381,1135.8155,1239.9592,1243.2724,1317.2226,1294.5045,1302.5014,1406.7678,1367.709,1482.5908
9024-7,BTG PACTUAL GLOBAL EMERGENTE,I,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9024-7I,1000,1000,1000,1000,986.8304,984.1456,965.9677,908.7047,888.4044,936.7131,940.2223,916.6703,860.8504,839.0486,884.8111,872.4917,897.6046,882.0854,915.164,959.4733,948.3857,928.7314,916.3628,897.2329,918.9974,943.4579,1002.9468,978.77,978.77,978.77,978.77,986.8123,997.0679,1027.1794,1046.3916,1024.0823,1073.1628,1028.104,1014.5883,1019.6644,1029.4125,1008.8343,1017.4534,1044.6977,1008.3874,962.2211,967.9995,964.5988,992.1619,1003.5826,1051.2742,1078.8252,1040.4952,1064.8919,1095.3407,1065.1086,1095.687,1147.7094,1269.9654,1251.3004,1285.801,1242.3912,1060.3364,1135.6736,1096.1406,1200.7396,1208.2028,1284.5909,1266.7533,1279.0832,1386.1995,1352.475,1471.2732
9024-7,BTG PACTUAL GLOBAL EMERGENTE,I-APV,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9024-7I-APV,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.8814,1147.768,1132.658,1109.1912,1136.2803,1166.6935,1240.4578,1269.1708,1312.5157,1310.2122,1348.2024,1335.2565,1349.3442,1390.3193,1416.5454,1386.5682,1453.2561,1392.441,1374.3571,1381.4486,1394.8808,1367.21,1379.1143,1416.2706,1367.2591,1304.8731,1312.9148,1308.514,1346.1215,1361.8151,1426.7616,1464.3821,1412.5813,1445.9274,1487.5113,1446.6885,1488.4533,1559.3761,1725.7527,1700.6633,1747.8348,1689.0815,1441.803,1544.484,1490.9609,1633.4898,1643.9074,1748.1243,1724.1191,1741.1808,1887.2892,1841.6704,2003.7615
8202-3,BTG PACTUAL MONEY MARKET,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8202-3A,1617.837,1620.9758,1624.5327,1628.011,1631.6382,1635.1171,1638.7882,1642.485,1646.0426,1649.7669,1653.4579,1657.4429,1661.8491,1666.5789,1671.5178,1676.2379,1680.8675,1685.37,1690.0151,1694.4664,1698.5518,1702.8293,1706.8764,1711.2691,1715.8445,1719.7283,1723.5341,1727.578,1731.1958,1734.3449,1737.4252,1740.6106,1743.42,1746.199,1748.9766,1751.8994,1755.1887,1758.1715,1761.2044,1764.1017,1767.0812,1769.9648,1772.9206,1776.0252,1778.8348,1781.7698,1784.875,1788.3288,1791.917,1795.2573,1798.9313,1802.7725,1806.5499,1811.1139,1814.3993,1817.3541,1820.2401,1822.7867,1824.7836,1826.8503,1828.689,1830.7563,1832.9072,1837.0808,1837.876,1838.4577,1838.744,1839.3699,1839.9648,1840.2462,1840.4204,1840.9021,1841.3391
8202-3,BTG PACTUAL MONEY MARKET,A-APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8202-3A-APV,1224.3097,1226.8277,1229.6787,1232.4654,1235.3705,1238.159,1241.0991,1244.0591,1246.9097,1249.8922,1252.8451,1256.0266,1259.5277,1263.2649,1267.172,1270.9088,1274.5831,1278.1561,1281.8433,1285.3851,1288.6447,1292.0564,1295.2888,1298.7897,1302.4306,1305.5305,1308.589,1311.8233,1314.7405,1317.2963,1319.8063,1322.3967,1324.6966,1326.9796,1329.2563,1331.6496,1334.3224,1336.7458,1339.2244,1341.5956,1344.0352,1346.3964,1348.8193,1351.3555,1353.6626,1356.071,1358.604,1361.4084,1364.3161,1367.0185,1369.9931,1373.0901,1376.1446,1379.7937,1382.4748,1384.9052,1387.2776,1389.3974,1391.0933,1392.849,1394.4303,1396.1745,1397.995,1401.3524,1401.9325,1402.3762,1402.5947,1403.0719,1403.5258,1403.7405,1403.8736,1404.2472,1404.5804
8202-3,BTG PACTUAL MONEY MARKET,F,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8202-3F,1056.5182,1059.2448,1062.3207,1065.3243,1068.4533,1071.4648,1074.6308,1077.8169,1080.9036,1084.1705,1087.3932,1090.8404,1094.5672,1098.4592,1102.5476,1106.47,1110.365,1114.154,1118.0694,1121.862,1125.3899,1129.0771,1132.5889,1136.3309,1140.1757,1143.4871,1146.8287,1150.3069,1153.5318,1156.4219,1159.2955,1162.2432,1164.9164,1167.5988,1170.2568,1173.0416,1176.0759,1178.8277,1181.6972,1184.4522,1187.2926,1190.0444,1192.8755,1195.8098,1198.5218,1201.3488,1204.2666,1207.4506,1210.7295,1213.7618,1217.1068,1220.5412,1223.9645,1227.8972,1230.9949,1233.8721,1236.6779,1239.2844,1241.4918,1243.7778,1245.9081,1248.1402,1250.4886,1254.192,1255.3227,1256.1529,1256.7283,1257.4297,1258.1015,1258.4981,1258.7887,1259.3054,1259.766
8202-3,BTG PACTUAL MONEY MARKET,I,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8202-3I,1698.6517,1702.8797,1707.6519,1712.3126,1717.1685,1721.8401,1726.753,1731.6979,1736.4677,1741.4517,1746.372,1751.6428,1757.3618,1763.3608,1769.6567,1775.6927,1781.6742,1787.4924,1793.5034,1799.3152,1804.7092,1810.3488,1815.7141,1821.4884,1827.4665,1832.6066,1837.7764,1843.1703,1848.1505,1852.5994,1857.0153,1861.5486,1865.6479,1869.7553,1873.8283,1878.0977,1882.7653,1886.9984,1891.4001,1895.6242,1899.9777,1904.1948,1908.5319,1913.0334,1917.1848,1921.5128,1925.9918,1930.8892,1935.9373,1940.6085,1945.7596,1951.0592,1956.3333,1962.4274,1967.1797,1971.5786,1975.8682,1979.8324,1983.1645,1986.6151,1989.8173,1993.1937,1996.7425,2002.4602,2004.0636,2005.1934,2005.91,2006.8272,2007.7037,2008.1371,2008.4081,2009.0366,2009.5682
8202-3,BTG PACTUAL MONEY MARKET,I-APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8202-3I-APV,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.1305,1203.3863,1203.3863,1204.4541,1207.0978,1209.6326,1212.2439,1214.7732,1217.3725,1220.0703,1222.5581,1225.1569,1227.8478,1230.7948,1233.8403,1236.6637,1239.7759,1242.9873,1246.1757,1249.8913,1252.7456,1253.0703,1254.0872,1256.4303,1258.3776,1260.3937,1262.2521,1264.2321,1266.3084,1269.7659,1270.6082,1271.1557,1271.4353,1271.8422,1272.2287,1272.5001,1272.7087,1273.1541,1273.4896
8618-5,BTG PACTUAL MONEY MARKET DOLAR,A,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,8618-5A,1.8932,1.8934,1.8935,1.8938,1.894,1.8942,1.8944,1.8945,1.8946,1.8946,1.8946,1.8947,1.8947,1.895,1.8955,1.8959,1.8964,1.897,1.8975,1.898,1.8986,1.8993,1.9,1.901,1.9019,1.9026,1.9036,1.9045,1.9058,1.9071,1.9088,1.9106,1.9122,1.9142,1.9159,1.9178,1.9199,1.9218,1.9239,1.9264,1.9288,1.9314,1.9344,1.9371,1.9399,1.9432,1.9465,1.9499,1.9532,1.9563,1.9598,1.9632,1.9667,1.9701,1.9734,1.9766,1.9798,1.9829,1.986,1.9891,1.9918,1.994,1.9962,1.9984,2.0003,2.0009,2.0012,2.0013,2.0014,2.0015,2.0017,2.0018,2.0019
8618-5,BTG PACTUAL MONEY MARKET DOLAR,B,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,8618-5B,1.7464,1.7468,1.7473,1.7479,1.7483,1.7488,1.7492,1.7498,1.7503,1.7507,1.7515,1.7516,1.752,1.7527,1.7535,1.7543,1.7551,1.7559,1.7568,1.7576,1.7585,1.7595,1.7605,1.7617,1.7629,1.7639,1.7652,1.7664,1.7679,1.7695,1.7714,1.7736,1.7758,1.7784,1.7808,1.7836,1.7865,1.7891,1.7921,1.7954,1.7987,1.8022,1.8061,1.8098,1.8132,1.8171,1.8209,1.8249,1.8287,1.8323,1.8364,1.8403,1.8444,1.8483,1.8522,1.856,1.8598,1.8635,1.8672,1.8708,1.8742,1.877,1.8799,1.8828,1.8853,1.8864,1.8871,1.8876,1.888,1.8883,1.8887,1.889,1.8892
8618-5,BTG PACTUAL MONEY MARKET DOLAR,I,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,8618-5I,1.887,1.8873,1.8877,1.8882,1.8885,1.8889,1.8892,1.8896,1.8899,1.8903,1.8908,1.8909,1.8913,1.8919,1.8926,1.8932,1.8939,1.8947,1.8954,1.8961,1.8968,1.8977,1.8986,1.8998,1.9009,1.9018,1.9029,1.9041,1.9055,1.907,1.9089,1.9109,1.9129,1.9153,1.9176,1.9202,1.923,1.9255,1.9283,1.9315,1.9346,1.9378,1.9415,1.945,1.9484,1.9524,1.9564,1.9606,1.9645,1.9683,1.9725,1.9766,1.9808,1.9849,1.989,1.993,1.9968,2.0007,2.0045,2.0083,2.0118,2.0146,2.0176,2.0206,2.0232,2.0242,2.0248,2.0252,2.0255,2.0257,2.026,2.0261,2.0263
8932-K,BTG PACTUAL RENTA A PLAZO,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8932-KA,1154.502,1159.4789,1164.9213,1164.0097,1170.1079,1175.1553,1182.0296,1184.0116,1187.2522,1178.2109,1175.7436,1171.842,1175.8574,1182.8927,1205.5003,1205.4867,1212.8686,1216.4542,1220.2404,1225.2657,1228.8473,1230.6018,1230.0601,1236.9852,1241.9682,1248.7029,1252.3267,1256.9418,1259.2578,1261.6432,1264.2202,1267.1405,1268.2614,1268.7708,1272.0563,1275.6878,1279.837,1283.9755,1285.9012,1288.7387,1292.2498,1295.5594,1298.4559,1301.2041,1303.6845,1302.255,1303.963,1305.1959,1309.1421,1311.218,1315.6103,1320.6076,1326.0088,1333.4595,1340.172,1343.7819,1347.7278,1344.3569,1340.3128,1349.6013,1353.9234,1353.6024,1356.989,1364.0518,1369.5554,1371.2531,1372.3584,1375.6925,1374.909,1378.0589,1382.6797,1382.2697,1388.4105
8932-K,BTG PACTUAL RENTA A PLAZO,B,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8932-KB,1022.8101,1026.912,1031.3959,1030.2658,1035.3314,1039.4818,1045.2418,1046.6796,1049.24,1040.9362,1038.4352,1034.6802,1038.4352,1044.845,1065.0276,1065.2241,1071.9643,1074.8875,1077.9497,1082.1097,1085.0063,1086.2827,1085.5403,1091.3819,1095.5184,1101.2294,1104.1752,1108.0073,1109.8062,1111.677,1113.7101,1116.048,1116.8098,1117.025,1119.6947,1122.6638,1126.0916,1129.5351,1131.0122,1133.3007,1134.805,1134.805,1134.805,1134.805,1134.805,1134.805,1135.3918,1136.5756,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.6385,1136.7398,1139.8137,1145.9695,1150.8252,1152.4763,1153.638,1156.6742,1156.2409,1159.1234,1163.237,1163.1269,1168.5305
8932-K,BTG PACTUAL RENTA A PLAZO,B-APV,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8932-KB-APV,1166.4541,1171.8334,1177.7238,1177.1796,1183.739,1189.2269,1196.5803,1198.9837,1202.6508,1193.8879,1191.7695,1188.2083,1192.6734,1200.1803,1223.5225,1223.9,1231.8015,1235.8377,1240.0936,1245.6119,1249.6522,1251.85,1251.6988,1259.1617,1264.653,1271.8914,1276.005,1281.118,1283.9037,1286.7486,1289.8039,1293.2115,1294.7703,1295.7194,1299.4909,1303.6325,1308.3057,1312.929,1315.3336,1318.6589,1322.6894,1326.5021,1329.908,1333.164,1336.1338,1335.1113,1337.2907,1338.9984,1343.4918,1346.0248,1350.9813,1356.5474,1362.5469,1370.6423,1377.9985,1382.1676,1386.6708,1383.6608,1379.941,1389.9646,1394.877,1394.9776,1398.9301,1406.6609,1412.8031,1415.0067,1416.6153,1420.526,1420.1711,1423.8953,1429.1266,1429.175,1435.9994
8932-K,BTG PACTUAL RENTA A PLAZO,I,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8932-KI,1176.4744,1182.1937,1188.4632,1188.2302,1195.1798,1201.0405,1208.7992,1211.5607,1215.5899,1207.0649,1205.2443,1201.9736,1206.8219,1214.7294,1238.6944,1239.4055,1247.7492,1252.1703,1256.8274,1262.7664,1267.1994,1269.7762,1269.9601,1277.8829,1283.8088,1291.4778,1296.0108,1301.5505,1304.7393,1307.9783,1311.4447,1315.2712,1317.2073,1318.5358,1322.726,1327.3066,1332.4315,1337.4722,1340.2904,1344.0365,1348.5157,1352.763,1356.6101,1360.3056,1363.6991,1363.0303,1365.6191,1367.7393,1372.7069,1375.6371,1381.0822,1387.1417,1393.6601,1402.3135,1410.2276,1414.8838,1419.8717,1417.1794,1413.746,1424.4071,1429.8338,1430.304,1434.75,1443.0619,1449.7607,1452.4074,1454.4578,1458.8736,1458.8964,1463.1234,1468.8886,1469.3418,1476.7644
8932-K,BTG PACTUAL RENTA A PLAZO,I-APV,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8932-KI-APV,1009.401,1014.3686,1019.8152,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1018.8957,1000.6902,1001.7659,1005.0131,1008.5559,1012.5101,1016.3994,1018.6103,1021.5221,1024.9932,1028.285,1031.2739,1034.147,1036.7881,1036.3452,1038.3798,1040.0632,1043.9094,1046.1986,1050.4076,1055.0796,1060.1025,1066.7485,1072.8401,1076.4539,1080.3173,1078.3406,1075.7949,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975,1082.1975
8950-8,BTG PACTUAL RENTA ACTIVA,A,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8950-8A,1139.0108,1149.353,1157.2074,1152.1938,1158.0787,1164.3995,1177.5386,1182.3794,1182.6212,1176.8386,1172.8555,1159.1338,1170.3152,1182.2684,1193.0417,1196.3369,1205.4962,1213.0028,1221.2565,1235.3985,1244.5743,1242.0662,1229.052,1246.8311,1254.5324,1263.3289,1268.0882,1276.1971,1274.3122,1275.6247,1279.5151,1282.0175,1279.4808,1277.8378,1280.2544,1287.1916,1293.087,1298.7664,1300.7773,1304.7984,1309.909,1313.4107,1317.8537,1322.2285,1324.1963,1320.5811,1323.8997,1326.4598,1332.8583,1336.0046,1350.4942,1360.8453,1376.9273,1395.7249,1418.3839,1432.9446,1433.9645,1404.1391,1345.1209,1342.0768,1347.1469,1315.719,1229.179,1241.8267,1219.3142,1232.4326,1248.0797,1263.0751,1245.2917,1264.8796,1284.829,1302.2126,1323.0999
