,fundRUN,fundName,fundSeries,bloombergCode,APV,aafmCategory,svsCategory,svsCategoryId,currency,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31
45,8037-3,BCI DEPOSITO EFECTIVO,A,BCIDEDA CI,NO,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,,,,,,,,,,,,,,,,,,,0.003243779335948771,4.985649729913537,0.003118586611351226,0.003231862142725417,0.003150294043523294,0.003231575917227225,0.003164980068696366,0.002757168657478104,0.0029743894006506455,0.003022674702633843,0.0025770615583560197,0.0025542183824107667,0.002505807220623657,0.0023761848374621586,0.0022734649186948452,0.0023519888782053133,0.0023019091347522558,0.0024210670406927814,0.002423361482305486,0.002170837806504844,0.002366548638023991,0.0022829629915228633,0.0023358337098697834,0.0022686429558618215,0.0023388102781021214,0.002349337810147567,0.0022957701823154153,0.002390351407371094,0.0023437235828291936,0.002494053682867481,0.0025598858490520904,0.002383517994623663,0.0026566448192266723,0.0025775340863403162,0.002663563024520643,0.0025841169817897303,0.0024838682826699987,0.002335384808227925,0.0021627106567092547,0.0019239776527046892,0.0016946476807759847,0.0016646284455688054,0.0016506346755391643,0.00153279982552057,0.0017843422745509319,0.00242836698857829,0.0005183530403305436,0.00032880386920530746,0.0003012410456730841,0.000230335915624158,0.00018800095411064532,0.0001828338230869253,0.00015997956446667239,0.0001741396344587809,0.00017429285018133456
46,9231-2,BCI DEUDA LATAM IG,A,BCINDLA CI,NO,Inversionistas Calificados T�tulos de Deuda,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,8766-1,BCI ESTRATEGIA PESOS LARGO PLAZO,A,,NO,"Fondos de Deuda > 365 Dias Nacional, Inversi�n en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033227124398224284,0.011425461690506067,0.005361771642524049,-0.0008982098706330488,-0.0002550018350776506,0.0005064664575042954,0.0020749557461163803,-0.0013788207755616178,0.004178992120971836,0.004567308478440779
48,8460-3,BCI ESTRATEGIA UF > 5 AÑOS,A,,NO,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 a�os",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031174686906492166,0.03541783345947169,0.0008522459479316513,-0.002990806623191289,0.019584687031491965,-0.018983232863839627,0.012796004977768671,0.008104993645255743,0.007729066824613939,0.01914670793751938
49,8064-0,BCI ESTRATEGIA UF HASTA 3 AÑOS,A,,NO,"Fondos de Deuda > 365 Dias Nacional, Inversi�n en UF < 3 a�os",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016378204814702535,0.016704947266349413,-0.0022723152087423815,-0.0009703233001734368,0.013451269957626355,-0.005968914412071258,0.009887187474907133,0.009913277700758005,-0.00028766407128177907,0.01042205694718179
50,8608-8,BCI EXPRESS,A,,NO,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023819108723455162,0.0021791711947583003,0.002298644828450769,0.0022428843064989934,0.002284709294718912,0.002224735513565834,0.002302860259830286,0.002308455901350648,0.002257345720070747,0.002344167457577706,0.0023447105919474076,0.0024766099849176104,0.0025314426164086967,0.0023472909135562325,0.0026132540575376506,0.0025673472030569577,0.0026855931058569205,0.002695160015407483,0.0024835894065473596,0.002334199044790708,0.002346758293072737,0.0019283675559207403,0.001693209470658097,0.0016592869100369168,0.0016827982314826517,0.0015624786209245123,0.0022970730559737085,0.0020667916946885967,0.0005008538182114108,0.00035706673467084116,0.00031661042427288955,0.0002459044027340873,0.00020993850784090107,0.0001677227227665501,0.00014624228804782646,0.00014827758127955448,0.00015868676582297958
51,8460-3,BCI GRAN AHORRO,A,,NO,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 a�os",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006333743970011962,0.006738380669078836,0.003319636891036426,0.0010231923228880557,0.007601299988634347,0.0052307030665001975,0.005773116598522643,0.005494496661472059,0.0010956763871106112,-0.004630459962039701,0.003739089819825292,0.004645274995654702,0.0077321387912150374,0.004230901496541595,0.016089960302074324,0.009875796901112066,0.0191795135498789,0.017249168549483773,0.027758508698919826,0.021300244283346315,0.0020672448281333633,-0.029406202129713455,-0.030456659767993055,0.022354033580871846,0.009429084720434133,-0.028744622425430633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,8766-1,BCI RETORNO NOMINAL,A,,NO,"Fondos de Deuda > 365 Dias Nacional, Inversi�n en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35655159999999997,0.001982526871812329,0.004768322909623812,0.006291762241855459,-0.0003169578796012873,0.0025649265455958137,0.0034533819213746764,0.004107700692560945,-0.0001474956435825181,0.0003878547416971134,0.006796280372066477,0.0063933635063686545,0.0035187032243428895,0.00508852311468555,0.009208608752196312,0.005505272792863725,0.012099940914906293,0.015563013151545402,0.014877201253377548,0.007800947681730452,0.0028573265443085916,-0.0032143271520380656,-0.0041330210388934585,0.00501574468200916,0.002796341759958354,-0.001010453714331172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,8787-4,BCI TOP PICKS,A,,NO,Inversionistas Calificados Accionario Nacional,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00899725908371396,0.037999358510195425,-0.0441065702140353,-0.019215084715609954,0.022736131300072238,-0.022555516859864788,0.007384146710470718,-0.04069571901677149,0.005670547465306708,-0.007825205616876496,0.04616872515384918,-0.023423033511073,-0.019949417575166106,-0.018602418763390638,-0.0584856463800284,0.019979332574784348,-0.017664815073067275,-0.01677214607919597,0.04905435063988994,-0.07171071832113518,-0.055819160853139316,0.042859473163157524,-0.018120321919290472,-0.0881890503046644,-0.14684058280733625,0.12369227776387093,-0.0806802211607539,0.09372747923464386,0.014886514565770614,-0.06395791289945851,-0.030749038510060722,-0.030257518647697323,0.11960071184911492,0.0,0.0
54,9693-8,BI DINAMICO,A,,NO,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00446895906253264,-0.0003932764252865262,0.00539211623273661,0.0057301721238838255,0.006394031646702603,0.005892280419395268,0.008490701851814109,0.005265878070131569,0.0035948549046680434,-0.017284678606976134,-0.01895560983036426,0.0075755008200417695,0.00820249515264182,-0.012639218511115824,-0.009259842924229655,0.009289545389587817,0.015149802483237274,-0.005555098089485511,-0.0033455310816485895,0.013771353306754941,-0.007492132587526568,0.006940135693092708,0.009586082872988566,-0.021092831308042626,0.01083618765881944
55,9905-8,BI ESTRATÉGICO,A,,NO,S/C Fondos creados recientemente que a�n no han sido clasificados,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.020768852188496e-05,-0.008777049207546073,0.003818728408342409,-0.05817316719828647,0.012548384421654513
56,9690-3,BI LIQUIDEZ,A,,NO,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022289575449110366,0.002010592706597425,0.002227389074046293,0.0021560988602513653,0.0020876376388263562,0.0018050295548903694,0.001558714776880299,0.0015589460930001131,0.001502673674361965,0.0012733890436542605,0.0011399774532565576,0.0009888325443454526,0.0008428502732222842,0.0007728739323524803,0.0009675183841670876,0.0017588868893829712,0.00015966231031949718,9.441934004006391e-05,5.742489820947938e-05,6.59861785232696e-05,6.442473142831417e-05,7.249748180715443e-05,7.81359164048201e-05,0.00010673524706317217,0.00010633470780407883
57,9692-K,BI MAS AHORRO,A,,NO,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005792380224011406,-0.00021613100460382562,0.006079514044396106,0.007463101638722991,0.008036476611749555,0.0061881361485285336,0.009029873509261321,0.006111425435560092,0.003808628987844509,-0.015501931479945052,-0.006469168723575502,0.009405252524468555,0.007537287911983714,-0.015219302846788407,-0.006371927416041867,0.012706086730742694,0.01704857365698298,-0.007411878783428305,-0.0033934564778123066,0.018488938376901354,-0.010437881586792264,0.012232323600474437,0.010609641084343924,-0.0011816791850496333,0.013672084552119879
58,9691-1,BI RENTA A PLAZO,A,,NO,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015954998599048142,0.0020681350438767065,0.004286859568053858,0.0019091867244827032,0.005986480972781649,0.009192008184822464,0.008629090939537232,0.003888011748204745,0.002512420037400487,-0.013875753239761757,-0.008216860378148283,-0.002983142011484863,0.005609586105159714,-0.006675721255088751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,8178-7,BICE ACCIONES ASIA,A,BIDRBAS CI,NO,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,-0.007856313724643127,0.03045470403812245,0.020141611224899547,-0.005788055139684278,-0.006188286607464399,-0.0008257443572770029,-0.05345122508508493,-0.017541983701769515,0.041585636525231395,-0.004100265064905684,-0.008632745625494764,-0.07994819400151798,-0.049473314574036475,0.05486305353995902,-0.012552005465253702,0.03585172181682972,-0.01851888684693659,0.03592173778747987,0.044196077569643055,-0.017109913083855344,-0.03370417942512649,-0.0008786302267352886,-0.029356821579203718,0.02706381826277182,0.03205849253583559,0.053872663371250074,0.02145241960466171,0.041354231976963085,0.002063940253126839,0.02763279812043029,-0.02199505352858122,0.001527916430957399,0.04197223708777531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,8725-4,BICE ACCIONES BRASIL,A,BBRASIA CI,NO,Accionario Brasil,FM DE LIBRE INVERSION,6.0,P,,-0.049502721741052746,-0.0877501188466282,0.08031319300792505,-0.09756509206849417,0.02858068486349552,-0.08798622465611083,-0.08214857757635341,-0.11860872238459874,0.02406973057159112,0.055515346456096015,-0.08203991322124904,-0.12426476946328413,0.033953400639287645,0.17437350525651474,0.06984008009805875,-0.0822255696620332,0.10965034776180027,0.06379074346783198,0.050496590575016986,-0.03009494142408331,0.10373572870052716,-0.060404605168353886,-0.011309589108324913,0.0763156919830199,0.04441360801941485,-0.0008445176727741588,-0.018634250853071355,-0.0332563335266054,-0.04024796115896301,0.08477219372259515,0.028482326054160456,0.04838569855176855,-0.03653549654644439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,8046-2,BICE ACCIONES CHILE,A,BICACCA CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.033653862588638006,-0.026418049683770484,0.020873629176277442,-0.02092480934095553,-0.03825217522373614,-0.003854224805712847,-0.011026120991364463,-0.035727182736744356,0.01590206916007153,-0.04562297016110839,0.007696198572935353,0.012783913024732252,0.0082117934126833,0.038259900025506166,0.015321579428638099,-0.016909475171891897,0.0013707048783713205,0.03491989012081742,-0.006474903579240632,-0.02857122619457997,0.05837248473034751,-0.03302294435044295,-0.015016945729492748,0.002975572778229907,0.03521727202733427,0.09407433257299758,0.0008463618496177272,-0.007191766906708974,-0.02791955937872692,0.07356664350898012,0.0260663031780215,0.026344233595746225,0.049688798753158014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,8114-0,BICE ACCIONES EUROPA,A,BICBEST CI,NO,Accionario Europa Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.03223942677006475,0.03246933050351264,-0.041091441792555305,0.00947566498401664,-0.013370185677747504,0.08106159501499732,-0.05051972198456334,-0.039764130979814016,0.051248247445187634,0.049468635629605684,-0.02413166984939763,-0.0843627109078553,-0.03858124719762135,-0.0006376691523612976,-0.007067008906387451,0.05362403644408675,-0.12450359776172581,0.04383903972406289,0.04084217393428169,-0.024793073258508103,-0.03937380213084707,-0.011326388322455472,0.02779799571588204,-0.019358772311189654,0.0014604851596482504,0.06605144350602532,0.04334913527505102,0.052881130272625976,-0.022343018920017332,0.013756896525656481,-0.04089388648227865,0.04581321579874875,0.004059380357015918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,9223-1,BICE ACCIONES INDIA,A,BCINDIA CI,NO,Accionario Pais,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,0.008165269012349263,-0.0027175974475109888,-0.01348672954053165,0.007178649261000647,-0.07972535282775273,-0.08183774642885477,0.06889344367349803,0.0003332437797560761,0.05697412910170452,-0.03881109859290299,0.04324780348207069,0.03198561188296156,-0.04361462994543297,-0.015553318556737139,-0.0534008520626702,-0.021754409374037165,0.020237747957993157,0.051178803410212526,0.08477380018086644,0.0301683805393127,0.01061148324315453,-0.02009436163685807,0.03745045913772804,-0.050897129603715396,-0.027478128964589454,0.057590804340934554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,9007-7,BICE ACCIONES JAPON,A,BJAPONA CI,NO,Accionario Pais,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.0750988888214894,0.027949138273993146,0.007186545242115594,0.05064649246209951,-0.005168846756538947,0.021729422712893687,-0.09181397090641341,-0.0701795105497034,0.06794974780135377,0.0451660018102793,-0.022136674234209952,-0.06949229110661959,-0.08770007341472907,0.027603163810981268,-0.021747410687714797,0.0670376279061049,-0.09483801809003778,0.028239863264434284,0.00017156259105455263,0.00034784773695339943,0.034576537660372386,0.05297933859172499,0.015474047998295104,-0.007085094821173699,0.004960664515664792,0.004209193605044348,0.008448164586406515,0.027532486928150135,0.01837210427303293,-0.0009562290092954839,-0.003798559003068358,0.039249071941284575,0.056530919336781116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,8801-3,BICE ACCIONES MEXICO,A,BIMEXIA CI,NO,Accionario Pais,FM DE LIBRE INVERSION,6.0,P,,0.06483441002000845,-0.010122272998340454,-0.021453916864579425,0.013712846257548428,0.020017337307859373,0.027829961330383846,-0.030433965108061956,-0.00815542349503573,0.07046742761686287,0.018081429697150764,-0.05957869473200594,-0.03621574409225714,-0.010020331531458315,0.040112637973468424,-0.0005333350879381804,-0.016090956384427035,-0.02791332217719944,-0.019405258730004316,0.04122975614689839,-0.06291010614928927,0.031079732223073142,-0.08927970138165686,-0.010596088064344311,-0.026070442019333506,0.026441977585780707,0.1317445455062356,0.012500151654621927,0.0017738835398677377,0.05350795089735949,0.029580336360613302,-0.027404334118982354,-0.01888891723480235,-0.08852726097126906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8937-0,BICE ACCIONES PERU,A,BIPERUA CI,NO,Accionario Pais,FM DE LIBRE INVERSION,6.0,P,,-0.06627274692188967,-0.0434802724928508,0.044567727719282635,-0.01397678857864515,0.025439870587933733,-0.0312543429148322,-0.099356222221893,-0.004345224079258303,0.011468325058999973,-0.020244490691775918,-0.03298766646009588,-0.05600853458128252,0.05197323229370676,0.12230540916170884,0.1246487048229219,-0.01863400099448842,0.018737561556930293,0.09580275885588119,-0.02756002522856793,-0.01545171754773822,-0.030754595506732207,-0.0036376363132409884,-0.012756747975342653,0.017437776818636008,-0.023342046651638082,0.01942718285287026,-0.027269515669051447,0.036993968640280706,-0.023436056723088572,0.02377732528254617,0.007297302975648012,0.044829464966764654,0.07044759861929273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8819-6,BICE CHILE ACTIVO,A,CHIACTA CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.03705919983193118,-0.01943237913369089,0.026425023395516778,-0.019747188814721373,-0.03882894200805809,-0.008148920060607745,-0.009403139371490177,-0.04024922381057072,0.015645326373509683,-0.05274433245343213,0.007833669663058762,0.009485125106505787,0.008157029387232173,0.042388402538153125,0.030388704543915512,-0.020494115198615548,0.0033191589549819156,0.03737756809713311,-0.007751474272678638,-0.023395554863598234,0.05500788185650718,-0.03434511303417165,-0.009169956498188747,0.00619521410878443,0.03645885732645282,0.0906625141047055,-0.0030842927352020544,-0.006353128379689155,-0.030220718306719796,0.0761895990342123,0.028774031637461395,0.028355243026185528,0.047604230187951346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8553-7,BICE CHILE MID CAP,A,CHILMCA CI,NO,Accionario Nacional Otros,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.054372679017751,-0.015173932933851941,-0.002708020112835552,-0.030381983977924243,-0.039437493589728034,-0.01546446036747684,-0.0016822027626827163,-0.018425881792182963,0.004604928514805096,-0.02033198584986262,0.01944223643230658,0.0129603910300089,0.03440924263632472,0.0710097116789381,0.052900796047490095,-0.00813328656970913,0.008498864340285017,0.09073737005612714,0.03662595265331969,0.042859262989261016,0.03919550239789005,-0.06221620736883904,-0.04879144436477789,0.011678300714838441,0.03836410618204655,0.14632502777912348,0.03789887075492859,-0.014256840437774532,-0.04127067505705162,0.09249110062096433,0.009164701471472414,0.029552947437627042,0.07758634339343762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8142-6,BICE CHILE SELECTIVO,A,BICVANA CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.02996682513651394,-0.017304172010163654,0.023992122887201095,-0.011369491375336604,-0.03700967850839487,-0.006405183029138839,-0.011327875665427034,-0.034991693642641875,0.025520681363875086,-0.047144902381598075,0.0028965988016822486,0.004137610155695359,0.004373547800305522,0.04466845811779141,0.012356355972794164,-0.026134586829583917,0.005336579672473363,0.03142570481991358,-0.0012917131517857783,-0.027883985581280135,0.05782587012960949,-0.02777894616500487,-0.009022887468515206,0.003427648759283697,0.0353829257167515,0.09407919750042892,-0.004678894718078697,-0.002455873546494347,-0.02413434853361829,0.06558487282913261,0.017305439190086203,0.032151119199941736,0.044471093343584345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8935-4,BICE COLOMBIA,A,BCOLOMA CI,NO,Accionario Pais,FM DE LIBRE INVERSION,6.0,P,,-0.058211419289050825,-0.06969319633951587,0.13467077155471419,-0.1284408802396969,0.032780768419190975,-0.04756627703525007,-0.07665420757986408,-0.0032745086658091394,0.06206567454923384,-0.13241754674899509,0.025793001393185078,-0.0005061355568608539,0.021238116120076977,0.12145225421157124,0.052270191076745354,-0.0828723790936784,0.03823546240128728,-0.06027566622073588,0.11899825178320333,-0.03785582642570762,-0.018694796136173197,-0.05568582816397394,0.07717764459443743,-0.00265955577701682,-0.02145477109591354,0.06850401516688653,-0.014217366914945462,0.05973729216394008,-0.03854935002657023,0.013084539555826558,-0.029552953191471665,0.020867259988638587,-0.07452938619511862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8749-1,BICE COMMODITIES,A,BCOMMOA CI,NO,Accionario Sectorial,FM DE LIBRE INVERSION,6.0,P,,0.0016634389406908756,-0.027628143073884948,0.016210783189336553,-0.02510053566296111,0.014746155528193139,-0.07172392017858953,-0.01624774884233926,-0.02257122279508017,-0.009610664329062435,-0.03212622761484907,-0.024867919585746745,-0.03294345457395664,-0.016580462212028024,0.008612266993528905,0.06608124328763676,0.020880194154268228,0.027965861618399535,-0.07519355588606969,0.01617428101791263,0.006928372861225496,0.00024175619041200136,0.011879903749221654,0.032257202968114296,-0.019506417169122936,-0.001084734420966571,-0.025983809007024905,-0.020366709947346906,-0.007794211775226767,-0.025424750519668526,0.030088776990801813,-0.004428060664658284,0.015286120038656925,0.009871175606896099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8475-1,BICE EMERGENTE,A,BBMEEMA CI,NO,Accionario Emergente,FM DE LIBRE INVERSION,6.0,P,,-0.007667911994183263,0.007330185426165592,0.01393296447860437,-0.01581315952166773,-0.007922912413004024,-0.0015624533805509433,-0.04893901818568269,-0.022000874756288535,0.048523429315655786,-0.0025858674455466746,-0.015591287940990184,-0.06410470712008098,-0.033256135977282164,0.0483947799745843,-0.007384757620047533,0.02109011196788857,-0.02038042997141909,0.03802813999462362,0.036252161190104104,-0.020910551485607276,-0.01558173428781251,-0.013474944703275815,-0.010890914966207865,0.018449648318652923,0.02439258566249558,0.04071872844146318,0.013053818122782834,0.027170642262233535,-0.007981918979063307,0.031660579830639746,-0.00900847543259653,0.009362791947368887,0.01963158609062643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8687-8,BICE EST AGRESIVA,A,BEMPREA CI,NO,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,,0.029180921414004635,0.017459087370065962,-0.0035372503789571352,0.013386190123626962,-0.004790889851384872,0.029770907981760075,-0.04446138936629451,-0.022743530736982542,0.030386363640557468,0.016639418517248483,-0.012122514562454056,-0.03236352326016034,-0.02057844359553629,0.016896477762907258,-0.0022232714956846866,0.019879907370006222,-0.019022278163068118,0.0170077391085266,0.018186130200054107,-0.012809621998047804,-0.0019448737678412487,0.0012661469463175479,0.006411148856441562,5.3843574920220405e-05,0.015417121322932603,0.028348835915650517,0.011488317003797821,0.014575288465991543,-0.011692057889329699,0.02018545075427136,-0.004411418086352592,0.017906642101278125,0.014216028601196973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
